,TransactionID,CustomerID,TransactionType,Amount,Date,Branch,Region,CustomerSegment
12989,TXN12990,e07225cb-7cab-4262-9b25-ccdf256fc29b,Deposit,8405.92,2024-12-21,Zamalek,Giza,Regular
12990,TXN12991,edd753fa-3181-464d-a992-fbd742c327a3,Purchase,4991.92,2024-11-16,Zamalek,Cairo,Regular
12991,TXN12992,dbba78ff-3381-411d-9eac-7a4c9ad27a44,Withdrawal,9004.24,2025-03-04,Zamalek,Giza,VIP
12992,TXN12993,6cfd9d49-1b4b-450d-895a-610ce77d0c0c,Withdrawal,9751.06,2025-05-25,New Cairo,Assiut,VIP
12993,TXN12994,b7013118-f290-4bce-abe4-4942e0fa5874,Withdrawal,1903.49,2025-05-13,Maadi,Assiut,New
12994,TXN12995,41a4107b-72fa-48b5-a0ae-47dfe2fba491,Deposit,8678.83,2024-08-07,Nasr City,Cairo,VIP
12995,TXN12996,adc4d087-e4f7-46ad-8e50-4c86710dfe8d,Purchase,631.88,2025-02-27,Zamalek,Alexandria,New
12996,TXN12997,6b621252-b1e9-404a-a083-ec08ac0937f7,Withdrawal,6191.1,2025-02-28,Maadi,Mansoura,New
12997,TXN12998,dd695de9-d57d-453d-bc5b-ce3a82c00e3d,Withdrawal,9224.09,2025-07-23,Nasr City,Assiut,New
12998,TXN12999,f268ee71-d5ff-49dc-a5fb-ab5db24c1363,Purchase,1029.98,2024-12-11,Heliopolis,Giza,VIP
12999,TXN13000,454ec349-724f-4baf-908d-ea87886c0824,Withdrawal,5940.75,2025-03-23,Nasr City,Assiut,New
13000,TXN13001,1606eb8f-c05e-45e3-b52e-3167134bdcda,Withdrawal,6209.65,2024-08-15,Nasr City,Assiut,New
13001,TXN13002,efeef98d-cfa0-4b71-a547-f8186531d59c,Deposit,937.86,2025-01-10,New Cairo,Giza,New
13002,TXN13003,fa744ca5-26b7-4a5a-a41f-8cd4752dcf24,Deposit,7550.68,2025-01-07,New Cairo,Alexandria,VIP
13003,TXN13004,81066321-1776-4f1c-b31a-21ef4a299380,Deposit,6015.26,2025-01-14,Maadi,Assiut,New
13004,TXN13005,943d84e4-a732-4a9c-bc74-54b69ff3d397,Purchase,7143.89,2025-01-15,Heliopolis,Cairo,New
13005,TXN13006,5128f331-e48c-4a7a-9c74-562589b8bbc5,Purchase,1517.83,2024-10-17,Heliopolis,Alexandria,VIP
13006,TXN13007,128e004c-0d69-48c5-b903-7f06745b08a9,Withdrawal,3134.41,2024-09-25,Maadi,Cairo,Regular
13007,TXN13008,e0f9fdf8-3677-431a-9332-9c57475b7b45,Purchase,9436.52,2025-06-17,New Cairo,Giza,VIP
13008,TXN13009,44169976-bd93-467a-ae60-82241c092736,Deposit,620.6,2024-12-10,Maadi,Giza,New
13009,TXN13010,8583734d-98fe-4dc1-ab84-c64aad007b74,Purchase,366.11,2024-09-20,Zamalek,Cairo,New
13010,TXN13011,fb6fed47-4238-4e26-a4d3-8fc7ed222388,Withdrawal,8585.12,2024-10-28,Maadi,Cairo,New
13011,TXN13012,8becc960-7044-44a5-afbe-5e77fc8f9911,Purchase,4323.67,2024-07-30,Zamalek,Cairo,Regular
13012,TXN13013,4af00db1-00b3-433c-b0bd-c8a64539682f,Withdrawal,3453.8,2024-08-09,Zamalek,Giza,New
13013,TXN13014,336e9437-96d4-490c-a0d6-0d4f7b835748,Purchase,7848.4,2024-12-23,Heliopolis,Alexandria,Regular
13014,TXN13015,824b4207-cd42-4024-917a-494258351f3a,Purchase,6576.96,2025-06-15,New Cairo,Giza,New
13015,TXN13016,c94f6cd1-64d7-4ec4-9f8e-9dc672724a33,Deposit,5363.21,2025-03-07,Nasr City,Assiut,VIP
13016,TXN13017,e66224e3-6e9e-4a4a-bc5a-217d2dadddb9,Deposit,8178.74,2025-04-21,Nasr City,Alexandria,Regular
13017,TXN13018,c1c107cd-23ba-41ef-96e8-bdd9e71bb588,Withdrawal,9678.26,2024-08-13,New Cairo,Assiut,VIP
13018,TXN13019,c705ed41-c601-4ed5-b883-f532d56c0287,Withdrawal,8926.01,2025-07-25,Maadi,Cairo,VIP
13019,TXN13020,f8123529-ab11-4442-b877-aa59f5bb0ff6,Deposit,6137.88,2025-05-02,New Cairo,Cairo,VIP
13020,TXN13021,3555f415-f3ec-4d12-b839-35b328b68bfe,Purchase,6537.59,2024-12-04,Maadi,Giza,New
13021,TXN13022,24177c12-1e28-48dd-bf0e-97abc6bc8b31,Withdrawal,5165.24,2024-12-13,Maadi,Alexandria,VIP
13022,TXN13023,fd7f60a6-7bd8-4bd7-a41a-455f63af349d,Deposit,1964.46,2024-10-04,Heliopolis,Cairo,New
13023,TXN13024,da464917-2780-472c-9286-89bcfd2f9643,Purchase,2655.01,2024-10-29,New Cairo,Giza,New
13024,TXN13025,c7ca2946-8d75-4175-86e0-8df5013e7bbe,Withdrawal,8859.13,2024-12-04,Maadi,Alexandria,VIP
13025,TXN13026,dcce49fe-8185-457b-a8e4-2dae7534a974,Deposit,7011.81,2025-03-05,Zamalek,Mansoura,New
13026,TXN13027,1d79be77-9644-4d1b-89a4-d97259533db5,Deposit,9201.5,2024-12-14,New Cairo,Assiut,New
13027,TXN13028,4e10322f-b4a4-4777-a451-09123befd844,Deposit,4131.55,2024-10-03,Nasr City,Mansoura,Regular
13028,TXN13029,6172c44c-636b-4f16-868d-45545725b6c5,Purchase,826.9,2024-08-01,Nasr City,Mansoura,New
13029,TXN13030,c8d3b588-8a26-4416-9490-c1a401c4abc4,Withdrawal,3838.58,2025-05-02,New Cairo,Assiut,Regular
13030,TXN13031,df50607f-e01e-4236-8037-0f2cdaa4a023,Deposit,5408.42,2024-12-01,Heliopolis,Alexandria,New
13031,TXN13032,89a63692-cfaa-45f9-bdb9-14eceab83685,Purchase,7734.4,2024-10-15,Nasr City,Assiut,VIP
13032,TXN13033,0bd24dda-9b12-4cc9-a742-d38c68427a42,Purchase,3763.7,2025-04-21,Maadi,Mansoura,Regular
13033,TXN13034,33c25f22-07e4-4911-b49e-3a21f427b7da,Withdrawal,5069.16,2025-07-10,Maadi,Mansoura,VIP
13034,TXN13035,d2372033-12bb-454f-84c7-6929e8f872c5,Deposit,7500.87,2025-07-13,Zamalek,Giza,VIP
13035,TXN13036,a30a14a8-d262-4cfe-bef2-a267f9bcd06e,Deposit,2957.66,2024-12-29,New Cairo,Assiut,New
13036,TXN13037,2000a583-3065-458e-a77c-0194569fed82,Withdrawal,3778.19,2025-03-10,Maadi,Assiut,New
13037,TXN13038,bb7675c8-6f05-48fb-92bb-bf4b83fd3b41,Deposit,2511.58,2025-07-23,New Cairo,Assiut,New
13038,TXN13039,e3d8b081-9dd5-421c-8457-fce3893e3600,Deposit,8903.36,2025-04-14,Nasr City,Assiut,New
13039,TXN13040,719d6df5-dbee-4ce0-bf7a-a9609a20d5b2,Purchase,3578.12,2025-06-26,Heliopolis,Giza,New
13040,TXN13041,d0fd6ecc-70f1-4f49-8d7d-d230b85a42ae,Deposit,836.85,2024-08-04,Heliopolis,Giza,VIP
13041,TXN13042,0b237056-cd1f-48a6-bf92-e22fbc828cc6,Deposit,7810.04,2025-01-06,Heliopolis,Giza,New
13042,TXN13043,45b91b52-7fac-47b4-865f-73c10b420d1e,Withdrawal,6451.35,2025-07-24,Zamalek,Alexandria,New
13043,TXN13044,472ac6c2-d4e1-474e-996c-96436098844c,Withdrawal,5758.81,2025-05-26,New Cairo,Giza,VIP
13044,TXN13045,71f4ad4e-df33-4ee8-bf5d-81db3d574d80,Deposit,5965.03,2024-08-06,Maadi,Cairo,Regular
13045,TXN13046,471c7f3d-c8af-474a-8d06-959ffe2c7432,Withdrawal,1586.42,2025-05-05,Nasr City,Alexandria,VIP
13046,TXN13047,de209305-bac5-48b6-944f-f1ec975c5d37,Withdrawal,5771.34,2025-04-07,Zamalek,Mansoura,VIP
13047,TXN13048,e448e32e-4f12-4edd-bde8-c42f7cfabb47,Deposit,6302.77,2024-11-12,Maadi,Assiut,Regular
13048,TXN13049,700bfc99-8f50-421d-a334-76f0326cf871,Deposit,9838.79,2024-08-26,Nasr City,Cairo,Regular
13049,TXN13050,d36fdb5e-a30d-4366-ba6b-e41ea90a91f1,Purchase,8051.49,2025-06-19,Zamalek,Mansoura,VIP
13050,TXN13051,80f4b573-3d05-43af-a1af-00e9e739b0b2,Deposit,1717.84,2025-07-13,Heliopolis,Cairo,Regular
13051,TXN13052,2fbbbf51-6fc9-44d0-b55b-c673b3d948a5,Deposit,3029.51,2025-06-29,Zamalek,Assiut,New
13052,TXN13053,e45c69c5-5b97-4442-a813-5b18144f5955,Purchase,2041.84,2025-01-26,Maadi,Giza,Regular
13053,TXN13054,4d11a9f0-cccc-4146-bd63-0ec0b537284f,Deposit,3874.78,2025-06-13,New Cairo,Mansoura,VIP
13054,TXN13055,41457f49-5335-4525-bd32-99990197106f,Deposit,8797.97,2024-12-17,Maadi,Giza,Regular
13055,TXN13056,6dd85a73-6fe7-499b-8068-684dd555c60a,Deposit,8342.84,2024-09-10,Nasr City,Mansoura,Regular
13056,TXN13057,c2a3de57-4a5c-4d61-a634-a3ef86059ad9,Deposit,2126.0,2025-02-19,Nasr City,Cairo,VIP
13057,TXN13058,112b6856-4ebf-474c-bfdd-6ba1b9747360,Deposit,6421.82,2024-11-08,New Cairo,Cairo,New
13058,TXN13059,5c8e6358-8182-4547-bd31-417d2b9b65ba,Deposit,7136.65,2025-07-02,Zamalek,Giza,New
13059,TXN13060,402d631b-1042-4611-a0b5-5c153bdeae38,Purchase,4679.17,2024-09-05,Zamalek,Mansoura,New
13060,TXN13061,80cc06cd-9ab7-4887-bbe8-494db9cd91d3,Purchase,8294.67,2025-02-04,New Cairo,Mansoura,Regular
13061,TXN13062,350dac99-6b13-4830-ac51-a7a2785a2c89,Withdrawal,8639.71,2025-04-26,Nasr City,Assiut,Regular
13062,TXN13063,2c09d7d9-926b-4a67-afa0-eeaf421bf29e,Purchase,4258.16,2024-08-25,Zamalek,Mansoura,VIP
13063,TXN13064,3477e35b-22e8-4727-a939-7928a20bd299,Withdrawal,6541.08,2025-04-28,Maadi,Assiut,Regular
13064,TXN13065,95d1b62d-de98-4ab2-9384-95503803753a,Withdrawal,5611.6,2025-06-14,Maadi,Cairo,Regular
13065,TXN13066,d73e92ff-e5a5-4d86-862e-e1e2cd0ea4ab,Withdrawal,3342.48,2025-06-07,Maadi,Alexandria,New
13066,TXN13067,5065239e-1f67-4eff-a8c2-5180eb161ba1,Withdrawal,2258.16,2025-02-28,New Cairo,Assiut,New
13067,TXN13068,7605cc50-03a9-414d-8618-706fc9153fb5,Deposit,3034.66,2025-04-22,Maadi,Cairo,VIP
13068,TXN13069,dc755ad2-362c-488b-9f77-ec32d27bc0e4,Purchase,5250.08,2024-09-16,Zamalek,Giza,VIP
13069,TXN13070,4a1a98b5-01b8-46e1-b22f-af39a96cd8e2,Purchase,4220.12,2025-04-29,New Cairo,Cairo,Regular
13070,TXN13071,42317a90-82ee-4d2f-b2b5-0fa945ea2af7,Withdrawal,7046.82,2025-07-18,Heliopolis,Giza,Regular
13071,TXN13072,7410aace-6b7f-4076-99e2-1c5fc7d32fbc,Purchase,9030.94,2025-07-18,New Cairo,Giza,New
13072,TXN13073,5d066099-1231-48b8-bba4-6b47cb899eae,Withdrawal,2970.66,2025-06-12,New Cairo,Assiut,VIP
13073,TXN13074,1c474d5c-4413-4d59-aab0-60a0d3df72d2,Deposit,1496.25,2025-05-06,Nasr City,Cairo,New
13074,TXN13075,b21b5c85-a660-4381-b6f3-eab6f35b811a,Purchase,7175.32,2024-12-19,New Cairo,Giza,VIP
13075,TXN13076,50ce7c73-4bf4-46e6-81cf-194a63fd8f89,Purchase,3066.27,2025-01-03,Zamalek,Giza,New
13076,TXN13077,3b0d66e7-d67b-424d-96cf-072d8c4d6a49,Purchase,2506.08,2025-03-05,Nasr City,Mansoura,Regular
13077,TXN13078,66e0e965-1946-4804-a456-61c215a308fc,Purchase,1318.05,2025-04-17,Zamalek,Assiut,Regular
13078,TXN13079,5ede88f9-4f63-4eb0-bd14-19afd19c662e,Purchase,1585.24,2025-01-11,Zamalek,Giza,New
13079,TXN13080,ebae1701-7dd6-4b51-a692-6a49a724f9a8,Purchase,764.28,2025-05-26,New Cairo,Assiut,VIP
13080,TXN13081,733b08b8-f234-4a79-aad8-3bb4d1b9902d,Withdrawal,7948.2,2025-05-12,New Cairo,Giza,VIP
13081,TXN13082,5f586866-eea5-494a-a645-8972d088e438,Deposit,3373.52,2025-06-07,Maadi,Cairo,VIP
13082,TXN13083,6286a2dc-6eda-4280-b836-2d73794d31e1,Deposit,1321.52,2024-12-27,Heliopolis,Cairo,Regular
13083,TXN13084,f9008cca-7b0c-45ef-806f-ede0dc7ff95c,Purchase,5738.77,2024-12-25,Nasr City,Giza,Regular
13084,TXN13085,202f55b6-5a50-4abf-8fe8-53a80bff9a36,Purchase,3572.86,2024-07-28,Nasr City,Alexandria,VIP
13085,TXN13086,eda6bf2e-bcc5-47da-abd4-b2c88008c710,Withdrawal,3260.66,2024-12-04,Heliopolis,Mansoura,Regular
13086,TXN13087,960baaa4-23c1-4549-a408-e3e3d990f664,Purchase,708.09,2025-01-10,Maadi,Cairo,VIP
13087,TXN13088,521676cb-e166-4340-945c-3a0d4f93f03c,Deposit,4866.24,2025-07-19,Nasr City,Assiut,New
13088,TXN13089,5d1f2a11-7db2-4d19-9213-792e2f5f2368,Purchase,9699.44,2024-08-18,Nasr City,Alexandria,Regular
13089,TXN13090,898b98d8-9f8a-4e11-92be-f5f6499ac9ab,Purchase,1014.48,2025-02-11,Nasr City,Assiut,Regular
13090,TXN13091,97e18094-2265-4756-877a-f1f37ebf6450,Deposit,2399.53,2025-02-26,Heliopolis,Assiut,VIP
13091,TXN13092,24c265e9-fefe-421b-bcd6-aaf98053d634,Purchase,2934.59,2025-01-22,Nasr City,Giza,VIP
13092,TXN13093,469facf1-bd8a-453c-8c90-eaa55c4fcfbd,Deposit,137.35,2024-09-18,New Cairo,Mansoura,Regular
13093,TXN13094,13b6994c-6e5e-4069-8144-33102aa70976,Purchase,6841.11,2025-04-17,Heliopolis,Giza,VIP
13094,TXN13095,b13d4d75-5c9f-4ea8-8dd3-a2b5b328299e,Purchase,7825.13,2024-08-09,Zamalek,Assiut,VIP
13095,TXN13096,2b901c66-9b79-4a18-a3f1-fcad6a06007d,Deposit,1109.4,2025-03-13,Nasr City,Cairo,Regular
13096,TXN13097,c89c6404-77a8-4428-8945-0af0d3adb600,Withdrawal,4911.79,2025-04-14,Nasr City,Assiut,New
13097,TXN13098,6e8a1666-86b4-4911-a535-f86c3b6eceac,Purchase,277.18,2025-05-25,Zamalek,Cairo,New
13098,TXN13099,0fcbcc69-08e2-4b14-868f-a3cfaf81968c,Withdrawal,3963.24,2024-12-19,Heliopolis,Cairo,Regular
13099,TXN13100,4e277b3d-23c2-457d-ba9c-a4e5cce76e40,Deposit,6845.49,2025-01-02,Nasr City,Giza,VIP
13100,TXN13101,33c15d26-6e89-4080-b5c8-a1c7dc600884,Withdrawal,1596.34,2025-03-08,Maadi,Giza,Regular
13101,TXN13102,ccd36138-2987-4708-bee9-bb3809948df1,Purchase,3576.81,2025-06-26,Maadi,Mansoura,Regular
13102,TXN13103,0e3c7039-3f46-453b-81c7-06711674d306,Purchase,3758.19,2024-10-08,Zamalek,Assiut,VIP
13103,TXN13104,309e7f64-b240-4091-8b42-a74516c63710,Deposit,9901.52,2025-03-02,Heliopolis,Cairo,New
13104,TXN13105,3de78d0e-3d33-439e-a5d3-49efd21d66d9,Deposit,8149.86,2025-06-08,Nasr City,Assiut,Regular
13105,TXN13106,1bc646fb-1438-47de-a597-28c00512ce3a,Withdrawal,7885.92,2025-07-17,Maadi,Alexandria,New
13106,TXN13107,82209e8e-de6d-4f39-8d0c-75861cae8ac7,Withdrawal,3118.52,2024-11-04,Nasr City,Giza,New
13107,TXN13108,5a8843ed-6686-4921-857d-e4d0ab2850b0,Purchase,1249.06,2024-10-30,Heliopolis,Mansoura,VIP
13108,TXN13109,57d7e6de-52c9-4f13-8822-8acb8073d555,Purchase,5313.07,2025-02-13,Maadi,Assiut,Regular
13109,TXN13110,22287375-5f1c-427f-91dd-453a7f86eee9,Purchase,2800.12,2025-04-21,Heliopolis,Assiut,VIP
13110,TXN13111,91cb9dae-274a-4225-9b00-ae934a1fed52,Deposit,7524.08,2024-12-24,Heliopolis,Cairo,VIP
13111,TXN13112,46c7669f-1327-42c6-97f6-5a8c1ab627e3,Deposit,3070.96,2024-10-07,Heliopolis,Cairo,New
13112,TXN13113,efb81576-751c-49a8-9bce-0c31697d4c42,Purchase,2140.69,2024-10-31,Nasr City,Alexandria,VIP
13113,TXN13114,f42597f7-b51f-467a-b46f-437358b06e00,Deposit,4515.04,2025-02-13,Zamalek,Cairo,VIP
13114,TXN13115,effd5610-12a6-41bb-913f-e5be360c0575,Deposit,1252.44,2025-01-16,Heliopolis,Giza,New
13115,TXN13116,8bd43a8d-e133-4f3b-9266-14e6f52847f5,Deposit,6147.56,2024-10-10,Heliopolis,Assiut,VIP
13116,TXN13117,b66e35ac-74ce-4ac1-806d-843fa67156dc,Deposit,2714.74,2025-07-19,Maadi,Giza,Regular
13117,TXN13118,540381a1-3dd5-4bf2-a81f-82c216c832bd,Withdrawal,2099.64,2024-12-07,Maadi,Cairo,VIP
13118,TXN13119,6c994926-f48a-421c-a5bd-19cbf8087a09,Withdrawal,796.37,2025-07-14,New Cairo,Mansoura,VIP
13119,TXN13120,e073ddce-f92f-48cd-ae99-44729e1cdf79,Deposit,1656.68,2024-10-29,New Cairo,Cairo,Regular
13120,TXN13121,ced1940b-340d-4da3-bcac-8da5a8346f29,Withdrawal,5429.95,2025-06-16,Nasr City,Cairo,VIP
13121,TXN13122,933e31c6-ce3c-45ed-b648-ca598ae86e8b,Purchase,8322.72,2024-12-10,Zamalek,Cairo,VIP
13122,TXN13123,8985d26c-be9a-4fb5-a29e-26e4b5e947ee,Deposit,3645.08,2025-01-10,Nasr City,Giza,New
13123,TXN13124,76c71549-117b-417a-8016-05b6aa0f3486,Deposit,1412.31,2025-04-04,Maadi,Alexandria,VIP
13124,TXN13125,53b7a1d5-240f-431c-ac65-7e3d88aca9f6,Purchase,2317.02,2025-04-16,Nasr City,Mansoura,New
13125,TXN13126,b147b822-0bc0-4638-a769-c88d631750bd,Deposit,5124.6,2024-09-10,Heliopolis,Cairo,VIP
13126,TXN13127,95499817-bffe-4cba-9d5e-ce049999fb5c,Withdrawal,103.03,2024-09-06,Maadi,Mansoura,VIP
13127,TXN13128,bc26e10d-ea87-4180-927d-a3a3c660bad3,Withdrawal,6783.4,2025-01-08,Maadi,Giza,VIP
13128,TXN13129,6cb080bd-dc57-47c9-8384-444921002f8f,Purchase,2334.74,2025-07-22,Maadi,Mansoura,Regular
13129,TXN13130,78747404-a242-413f-8e78-04ea9a4e4d76,Withdrawal,613.36,2025-01-04,Heliopolis,Assiut,New
13130,TXN13131,97877d94-2b09-448e-b2f0-3734b42473b7,Purchase,1998.07,2024-10-09,New Cairo,Mansoura,VIP
13131,TXN13132,af1ae1b1-e2a4-4e18-8d3c-b60f64b18f8b,Deposit,2690.62,2025-07-23,New Cairo,Alexandria,Regular
13132,TXN13133,6e7e4484-232b-4f0d-88b1-6c2a8963e074,Purchase,5109.04,2025-02-13,Maadi,Mansoura,Regular
13133,TXN13134,1deea405-d625-4411-9ca4-aa08dc295850,Withdrawal,3865.26,2025-01-29,Nasr City,Alexandria,New
13134,TXN13135,30f50f37-7523-46ff-9700-b820f7526f08,Withdrawal,9154.02,2025-01-09,Heliopolis,Assiut,VIP
13135,TXN13136,d6a5228f-ba15-4066-9088-ee657b3c24e6,Deposit,1740.48,2025-03-17,Zamalek,Mansoura,VIP
13136,TXN13137,17281d79-0c71-4ffa-bc92-089ce2ee1603,Purchase,3040.74,2025-06-05,New Cairo,Giza,VIP
13137,TXN13138,a7acb313-2190-4471-8101-33ede0b2a223,Deposit,734.45,2025-07-21,Zamalek,Alexandria,VIP
13138,TXN13139,d02d3bff-7e94-4c16-9964-f170d1162d4a,Purchase,520.91,2024-08-23,Maadi,Giza,New
13139,TXN13140,adff336d-0ee1-4dda-824d-f69d9b51d6ed,Deposit,7298.3,2025-05-26,Heliopolis,Mansoura,VIP
13140,TXN13141,db26dacc-5014-4ffe-9ec2-32e5ff2ecfcd,Withdrawal,2934.27,2025-04-30,Maadi,Mansoura,New
13141,TXN13142,2090a056-dd26-41f6-ad14-b326bdbfac47,Withdrawal,5841.83,2025-06-14,Maadi,Assiut,New
13142,TXN13143,f481ecd3-8a3f-4d14-b018-6d14024faeec,Withdrawal,7540.55,2025-04-07,Zamalek,Cairo,Regular
13143,TXN13144,ea447359-19d1-4957-a8aa-184c744639ea,Withdrawal,5522.93,2024-09-12,Heliopolis,Giza,VIP
13144,TXN13145,cd3906d0-dc46-4f1d-869d-d06e1fcb92b0,Purchase,8770.04,2024-12-13,Zamalek,Mansoura,New
13145,TXN13146,0a9d7e8f-9277-409c-9342-5f6aa30e9d13,Purchase,4614.98,2025-03-28,Heliopolis,Assiut,Regular
13146,TXN13147,bb237359-5a12-4037-a627-484b4625ed2d,Withdrawal,8937.3,2025-05-30,Nasr City,Mansoura,VIP
13147,TXN13148,4e03d532-d385-438c-abe8-db6361f80665,Purchase,6284.61,2025-06-06,Maadi,Mansoura,New
13148,TXN13149,6ac54227-454a-49db-b91e-ce46fc79200a,Withdrawal,2468.51,2025-04-18,Zamalek,Giza,Regular
13149,TXN13150,180695cb-0920-41b3-a687-743e2ed0b69f,Withdrawal,8468.87,2024-12-23,Zamalek,Giza,VIP
13150,TXN13151,3791a754-6874-4ff1-acce-4d29562a37f9,Purchase,8525.07,2025-03-27,New Cairo,Giza,Regular
13151,TXN13152,364ea606-9a04-4261-bc5e-d00ecabfe4ec,Withdrawal,7200.85,2025-04-14,New Cairo,Giza,VIP
13152,TXN13153,27d9429a-859c-4bca-8956-11955a51911d,Purchase,4855.03,2024-11-13,New Cairo,Assiut,Regular
13153,TXN13154,621d6235-21a8-4293-bb56-cca63048c863,Withdrawal,5530.05,2024-09-12,Maadi,Giza,VIP
13154,TXN13155,89d883a3-ac70-43f6-bd96-ce1a52b24455,Withdrawal,2247.92,2024-08-29,Nasr City,Cairo,VIP
13155,TXN13156,3c2a1c9e-03b5-4896-86c9-b428f4542ecc,Purchase,2989.57,2024-08-14,Maadi,Mansoura,VIP
13156,TXN13157,5038f779-505a-4c25-be98-99b5a4a91526,Purchase,6815.96,2025-06-22,New Cairo,Cairo,New
13157,TXN13158,d6933c8c-86ec-4f9c-81b8-3da798659831,Deposit,3421.4,2024-11-12,New Cairo,Assiut,New
13158,TXN13159,e4db1d95-460e-472b-ac2d-0f3910c79b7c,Purchase,6286.06,2024-09-24,Zamalek,Mansoura,VIP
13159,TXN13160,48781777-e257-4b99-a421-f8170fb09708,Purchase,5175.95,2025-02-15,Zamalek,Alexandria,New
13160,TXN13161,f2b47627-c0c6-4677-b08b-5be94c2aa66f,Deposit,3441.95,2024-12-06,Nasr City,Mansoura,Regular
13161,TXN13162,5e7b8a46-47af-4161-bce4-56bb0c9cf9e4,Purchase,131.51,2024-07-30,Maadi,Cairo,New
13162,TXN13163,99a9e9db-bee1-4831-b46b-566cc28d3086,Purchase,8549.68,2024-10-15,Heliopolis,Alexandria,VIP
13163,TXN13164,f110b192-3f2b-41c5-9dfb-8af9bccce1c9,Withdrawal,5977.51,2024-10-04,Maadi,Alexandria,VIP
13164,TXN13165,9591e4de-dadf-4a15-8dda-058a83f73e43,Purchase,2557.6,2025-03-30,Nasr City,Assiut,Regular
13165,TXN13166,9bac88c7-90a4-454f-a1c8-d76cf0b4e270,Purchase,8777.36,2025-05-28,Heliopolis,Assiut,VIP
13166,TXN13167,43d6ec35-23c4-49e1-8641-edd077339180,Withdrawal,6818.62,2024-11-06,Maadi,Giza,Regular
13167,TXN13168,c9a8fd7e-ed89-413e-8d62-375a0100364b,Deposit,1964.86,2024-10-11,Zamalek,Assiut,VIP
13168,TXN13169,9ea6ffda-e844-4a31-8628-0b151606a6df,Withdrawal,4434.14,2024-07-29,Heliopolis,Mansoura,New
13169,TXN13170,ab5594ff-18a0-441e-bbf5-9c6a77d29a3a,Purchase,840.2,2025-02-26,Nasr City,Cairo,Regular
13170,TXN13171,541b8d4d-ad7c-4479-bc50-e9ab2c84124a,Withdrawal,7992.38,2025-04-23,Nasr City,Cairo,VIP
13171,TXN13172,edb9c5f9-f04e-419c-bdd4-a86eb0806d90,Withdrawal,5810.36,2024-09-13,Nasr City,Mansoura,VIP
13172,TXN13173,7986ee05-7d2c-4094-9eae-4d81c1a96306,Withdrawal,7477.67,2025-03-26,New Cairo,Alexandria,VIP
13173,TXN13174,6fa88542-7d51-4b32-b87a-0203a4a03177,Deposit,2942.26,2024-12-09,New Cairo,Cairo,Regular
13174,TXN13175,65d8a43f-70da-413e-81db-784257d8846b,Withdrawal,9877.26,2024-08-19,Nasr City,Cairo,New
13175,TXN13176,5b623ea6-719d-4c81-a095-03e77004a82a,Purchase,7922.66,2025-01-25,Maadi,Giza,Regular
13176,TXN13177,520bacdc-5669-4397-b9a9-7417f26f7bda,Withdrawal,3539.06,2024-11-22,Zamalek,Giza,Regular
13177,TXN13178,49c0f523-1b53-4472-ad3f-a2a28eb2d52f,Purchase,9096.84,2025-01-22,Nasr City,Assiut,VIP
13178,TXN13179,e8bd3a83-2e02-4c5c-98ea-3bcdf0072b9b,Withdrawal,3456.64,2024-12-23,Maadi,Alexandria,Regular
13179,TXN13180,56ef1586-1b12-4d36-ad90-cc3668026646,Purchase,95.17,2025-07-06,New Cairo,Cairo,New
13180,TXN13181,379785a0-9481-48e4-bf3f-87bbaeef749f,Withdrawal,6195.31,2025-05-31,Nasr City,Mansoura,New
13181,TXN13182,deb5d042-beb6-4446-93bc-dfeec59b3ad4,Purchase,6635.03,2024-09-12,Zamalek,Mansoura,VIP
13182,TXN13183,7671a0dd-2de2-479c-8429-59f19b7289e5,Deposit,7831.48,2025-04-25,Zamalek,Assiut,Regular
13183,TXN13184,f63340a4-238a-4003-950f-90f30d0e9e36,Withdrawal,2356.63,2024-08-20,New Cairo,Giza,New
13184,TXN13185,a4446030-ef09-4b32-8f12-0c0c5882cb5d,Purchase,4836.31,2024-09-01,New Cairo,Alexandria,New
13185,TXN13186,d49c131c-4132-4d9d-a27b-d8c7352b7091,Deposit,8093.8,2025-06-21,Heliopolis,Assiut,Regular
13186,TXN13187,91c3ce8c-3fe3-4974-a2f7-691338fb3a54,Withdrawal,3208.6,2024-08-13,Nasr City,Giza,Regular
13187,TXN13188,9e6518a9-78f9-453d-a858-4f506fc9370f,Withdrawal,7324.13,2025-06-21,Heliopolis,Assiut,New
13188,TXN13189,9cefcd44-f8f1-4c22-8a22-d653bda8a949,Withdrawal,627.16,2025-04-01,Nasr City,Mansoura,New
13189,TXN13190,2e51cb19-8116-4cd8-949f-bd5ce2a40532,Withdrawal,3362.29,2025-07-06,New Cairo,Giza,Regular
13190,TXN13191,7920a373-724b-4827-8ff6-92bf49bbc6bb,Purchase,7295.52,2024-10-06,Zamalek,Alexandria,VIP
13191,TXN13192,d50d4252-e272-4218-b471-6f2a37188d41,Purchase,133.14,2025-03-01,Heliopolis,Alexandria,Regular
13192,TXN13193,9a5f9835-21b0-4f54-94d3-1ea411e30cf0,Deposit,9645.5,2025-06-25,Maadi,Cairo,New
13193,TXN13194,38968e31-0b1c-46c8-9d53-26f99a8a506f,Deposit,1529.17,2025-01-15,Heliopolis,Alexandria,New
13194,TXN13195,99bb4c3e-b04b-40cd-9ca6-edcceb40e2bc,Deposit,2353.05,2024-09-05,New Cairo,Mansoura,New
